movie_id,title,tags
399579,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past. Action Science Fiction Adventure RosaSalazar ChristophWaltz JenniferConnelly MahershalaAli EdSkrein RobertRodriguez"
166428,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind. Animation Family Adventure JayBaruchel AmericaFerrera F.MurrayAbraham CateBlanchett GerardButler DeanDeBlois"
445629,Fighting with My Family,"Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star. Comedy FlorencePugh LenaHeadey NickFrost VinceVaughn JackLowden StephenMerchant"
464504,A Madea Family Funeral,"A joyous family reunion becomes a hilarious nightmare as Madea and the crew travel to backwoods Georgia, where they find themselves unexpectedly planning a funeral that might unveil unpleasant family secrets. Comedy CassiDavis PatriceLovely TylerPerry JenHarper DerekMorgan TylerPerry"
570744,Greta,"Pedro, a 70-year-old gay nurse, is taking care of Daniela, his ailing transgender friend. In order to find her a vacant hospital bed, he decides to help an arrested and wounded criminal to escape. Drama MarcoNanini DeniseWeinberg DémickLopes GrettaStarr RobérioDiógenes ArmandoPraça"
399361,Triple Frontier,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord. Action Thriller Crime Adventure BenAffleck OscarIsaac CharlieHunnam GarrettHedlund PedroPascal J.C.Chandor"
299537,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe. Action Adventure Science Fiction BrieLarson SamuelL.Jackson BenMendelsohn JudeLaw AnnetteBening RyanFleck"
492565,The Kid,"New Mexico Territory, 1880. Rio Cutler and his older sister Sara must abandon their home after an unfortunate event happens. In their desperate flee to Santa Fe, they cross paths with the infamous outlaw Billy the Kid and his gang, who are ruthlessly pursued by a posse led by Sheriff Pat Garret. Western Drama Action EthanHawke DaneDeHaan JakeSchur LeilaGeorge AdamBaldwin VincentD'Onofrio"
400157,Wonder Park,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park. Comedy Animation Adventure Family Fantasy JenniferGarner MatthewBroderick JohnOliver MilaKunis KenanThompson DylanBrown"
519473,Nancy Drew and the Hidden Staircase,"Nancy Drew, a smart high schooler with a penchant for keen observation and deduction, stumbles upon the haunting of a local home. A bit of an outsider struggling to fit into her new surroundings, Nancy and her pals set out to solve the mystery, make new friends, and establish their place in the community Crime Family Mystery SophiaLillis SamTrammell LindaLavin ZoëRenee MackenzieGraham KattShea"
429471,Captive State,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace. Science Fiction Action Horror Thriller JohnGoodman AshtonSanders JonathanMajors VeraFarmiga KevinDunn RupertWyatt"
433502,The Aftermath,"In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them. War Drama Romance KeiraKnightley AlexanderSkarsgård JasonClarke MartinCompston KatePhillips JamesKent"
527641,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction. Romance Drama HaleyLuRichardson ColeSprouse MoisésArias KimberlyHebertGregory ParminderNagra JustinBaldoni"
500682,The Highwaymen,"In 1934, Frank Hamer and Manny Gault, two former Texas Rangers, are commissioned to put an end to the wave of vicious crimes perpetrated by Bonnie Parker and Clyde Barrow, a notorious duo of infamous robbers and cold-blooded killers who nevertheless are worshiped by the public. Crime Drama Thriller KevinCostner WoodyHarrelson KathyBates JohnCarrollLynch ThomasMann JohnLeeHancock"
536434,Red 11,A human lab rat in a sinister medical research facility tries to buy his way out of debt to the company while under the influence of experimental psychoactive drugs. Thriller Science Fiction RobyAttal LaurenHatfield CarlosGallardo AlejandroRose-Garcia EmanEsfandi RobertRodriguez
498743,Never Grow Old,"An Irish undertaker profits when outlaws take over a peaceful town, but his own family come under threat as the death toll increases dramatically. Western EmileHirsch JohnCusack DéborahFrançois DannyWebb TimAhern IvanKavanagh"
449985,Triple Threat,"A crime syndicate places a hit on a billionaire's daughter, making her the target of an elite assassin squad. A small band of down-and-out mercenaries protects her, fighting tooth and nail to stop the assassins from reaching their target. Thriller Action TonyJaa TigerHuChen IkoUwais ScottAdkins MichaelJaiWhite JesseV.Johnson"
458723,Us,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited. Horror Thriller Mystery LupitaNyong'o WinstonDuke ShahadiWrightJoseph EvanAlex TimHeidecker JordanPeele"
416144,Hotel Mumbai,"Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives. Thriller History Drama Action DevPatel ArmieHammer NazaninBoniadi TildaCobham-Hervey AnupamKher AnthonyMaras"
327331,The Dirt,The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom. Drama Music History Comedy DouglasBooth DanielWebber MachineGunKelly IwanRheon PeteDavidson JeffTremaine
329996,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer. Family Fantasy Adventure ColinFarrell MichaelKeaton DannyDeVito EvaGreen AlanArkin TimBurton"
441384,The Beach Bum,"An irreverent comedy about the misadventures of Moondog, a rebellious stoner and lovable rogue who lives large. Comedy MatthewMcConaughey SnoopDogg IslaFisher JimmyBuffett ZacEfron HarmonyKorine"
576071,Unplanned,"As one of the youngest Planned Parenthood clinic directors in the nation, Abby Johnson was involved in upwards of 22,000 abortions and counseled countless women on their reproductive choices. Her passion surrounding a woman's right to choose led her to become a spokesperson for Planned Parenthood, fighting to enact legislation for the cause she so deeply believed in. Until the day she saw something that changed everything. Drama AshleyBratcher BrooksRyan RobiaLaMorte EmmaElleRoberts RobinDeMarco CarySolomon"
287947,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word. Action Comedy Fantasy ZacharyLevi MarkStrong AsherAngel JackDylanGrazer AdamBrody DavidF.Sandberg
157433,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried. Horror Thriller JasonClarke AmySeimetz JohnLithgow JetéLaurence HugoLavoie KevinKölsch"
458131,The Best of Enemies,"Centers on the unlikely relationship between Ann Atwater, an outspoken civil rights activist, and C.P. Ellis, a local Ku Klux Klan leader who reluctantly co-chaired a community summit, battling over the desegregation of schools in Durham, North Carolina during the racially-charged summer of 1971. The incredible events that unfolded would change Durham and the lives of Atwater and Ellis forever. Drama History TarajiP.Henson SamRockwell BabouCeesay AnneHeche WesBentley RobinBissell"
972538,High Life,MichelAuder
503706,The Haunting of Sharon Tate,"Pregnant with director Roman Polanski's child and awaiting his return from Europe, 26-year-old Hollywood actress Sharon Tate becomes plagued by visions of her imminent death. Horror Thriller HilaryDuff JonathanBennett LydiaHearst TylerJohnson RyanCargill DanielFarrands"
541560,The Wind,"Lizzy is a tough, resourceful frontierswoman settling a remote stretch of land on the 19th-century American frontier. Isolated from civilization in a desolate wilderness where the wind never stops howling, she begins to sense a sinister presence that seems to be borne of the land itself, and when a newlywed couple arrive at a nearby homestead, their presence amplifies Lizzy's fears, setting into motion a shocking chain of events. Western Horror Thriller CaitlinGerard AshleyZukerman JuliaGoldaniTelles MilesAnderson DylanMcTee EmmaTammi"
527261,The Silence,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult. Horror Drama Thriller Fantasy StanleyTucci KiernanShipka MirandaOtto KateTrotter JohnCorbett JohnR.Leonetti"
456740,Hellboy,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away. Fantasy Horror Action Adventure DavidHarbour MillaJovovich IanMcShane SashaLane DanielDaeKim NeilMarshall"
526050,Little,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line. Comedy Fantasy Romance ReginaHall IssaRae MarsaiMartin ToneBell MikeyDay TinaGordonChism"
458253,Missing Link,"The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link. Family Animation Comedy Adventure Fantasy HughJackman ZoeSaldaña ZachGalifianakis StephenFry TimothyOlyphant ChrisButler"
537915,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life. Romance Drama JosephineLangford HeroFiennesTiffin ShanePaulMcGhie KhadijhaRedThunder DylanArnold JennyGage"
520679,Her Smell,A self-destructive punk rocker struggles with sobriety while trying to recapture the creative inspiration that led her band to success. Drama Music ElisabethMoss CaraDelevingne DanStevens AgynessDeyn GayleRankin AlexRossPerry
514439,Breakthrough,"Tragedy strikes when a woman named Joyce's son falls through the ice on a frozen lake and is trapped underwater for over 15 minutes. After being rushed to the hospital, the 14-year-old boy continues to fight for his life as Joyce, her husband and their pastor stay by his bedside and pray for a miracle. Drama Fantasy ChrissyMetz JoshLucas TopherGrace MikeColter MarcelRuiz RoxannDawson"
508802,Penguins,"The story of Steve, an Adélie penguin, on a quest to find a life partner and start a family. When Steve meets with Wuzzo the emperor penguin they become friends. But nothing comes easy in the icy Antarctic. Documentary Family EdHelms AlastairFothergill"
480414,The Curse of La Llorona,A social worker dealing with the disappearance of two children fears for her own family after beginning the investigation. Horror Mystery Thriller LindaCardellini RaymondCruz PatriciaVelásquez RomanChristou Jaynee-LynneKinchen MichaelChaves
450487,Fast Color,"A woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home. Thriller Science Fiction GuguMbatha-Raw SaniyyaSidney LorraineToussaint DavidStrathairn ChristopherDenham JuliaHart"
515248,Someone Great,"An aspiring music journalist lands her dream job and is about to move to San Francisco when her boyfriend of nine years decides to call it quits. To nurse her broken heart, she and her two best friends spend one outrageous last adventure in New York City. Comedy Romance GinaRodriguez BrittanySnow DeWandaWise PeterVack RuPaul JenniferKaytinRobinson"
369196,I Spit on Your Grave: Déjà Vu,"Following her rape, Jennifer Hills wrote a bestselling account of her ordeal and of the controversial trial in which she was accused of taking the law into her own hands and brutally killing her assailants. In the small town where the rape and revenge took place, the relatives of the rapists she killed are furious that the court declared her not guilty and resolve to take justice into their own hands. Horror Thriller CamilleKeaton JamieBernadette MariaOlsen JimTavaré JonathanPeacy MeirZarchi"
299534,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store. Adventure Science Fiction Action RobertDowneyJr. ChrisEvans MarkRuffalo ChrisHemsworth ScarlettJohansson AnthonyRusso"
537476,I Trapped the Devil,"A man descends into paranoia after trapping what he believes to be the devil in his basement, but things take a dark turn when his family unexpectedly arrive for Christmas. Horror Mystery Drama ScottPoythress AJBowen SusanBurke JocelinDonahue ChrisSullivan JoshLobo"
555295,Body at Brighton Rock,"When an inexperienced park ranger finds a dead body under mysterious circumstances on a remote mountain trail, she must guard it overnight until authorities can arrive, forcing her to confront some of her deepest, darkest fears. Thriller KarinaFontes CaseyAdams EmilyAlthaus BrodieReed MartinSpanjers RoxanneBenjamin"
459992,Long Shot,"Journalist Fred Flarsky reunites with his childhood crush, Charlotte Field, now one of the most influential women in the world. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter — much to the dismay of her trusted advisers. Comedy Romance CharlizeTheron SethRogen O'SheaJacksonJr. JuneDianeRaphael RaviPatel JonathanLevine"
524247,The Intruder,A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property. Thriller MichaelEaly JosephSikora MeaganGood AlvinaAugust DennisQuaid DeonTaylor
454458,UglyDolls,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child. Family Animation Music KellyClarkson NickJonas JanelleMonáe BlakeShelton LeehomWang KellyAsbury"
457799,"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years. Crime ZacEfron LilyCollins KayaScodelario JohnMalkovich JimParsons JoeBerlinger"
502292,The Last Summer,"Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college. Romance Comedy K.J.Apa MaiaMitchell JacobLatimore HalstonSage TylerPosey WilliamBindley"
447404,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective. Action Adventure Fantasy RyanReynolds JusticeSmith KathrynNewton SukiWaterhouse OmarChaparro RobLetterman"
449562,The Hustle,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels."" Comedy Crime AnneHathaway RebelWilson AlexSharp IngridOliver HannahWaddingham ChrisAddison"
468224,Tolkien,"England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it. War Drama Romance NicholasHoult LilyCollins ColmMeaney DerekJacobi HarryGilby DomeKarukoski"
574241,Poms,"After moving to a retirement community, loner Martha eventually befriends her fun-loving neighbor, Sheryl, and forms a cheerleading club for young-at-heart seniors, though they face roadblocks along the way. Comedy Drama DianeKeaton JackiWeaver CeliaWeston AlishaBoe CharlieTahan ZaraHayes"
411728,The Professor and the Madman,"Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor. History Drama Mystery Thriller MelGibson SeanPenn EddieMarsan NatalieDormer IoanGruffudd FarhadSafinia"
458156,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn. Action Thriller Crime KeanuReeves HalleBerry IanMcShane LaurenceFishburne MarkDacascos ChadStahelski"
522518,A Dog's Journey,A dog finds the meaning of his own existence through the lives of the humans he meets. Family Adventure Drama MargHelgenberger BettyGilpin HenryLau KathrynPrescott DennisQuaid GailMancuso
508791,The Sun Is Also a Star,"Two young New Yorkers begin to fall in love over the course of a single day, as a series of potentially life-altering meetings loom over their heads - hers concerning her family’s deportation to Jamaica, and his concerning an education at Dartmouth. Romance Drama YaraShahidi CharlesMelton HillHarper GbengaAkinnagbe JakeChoi RyRusso-Young"
411728,The Professor and the Madman,"Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor. History Drama Mystery Thriller MelGibson SeanPenn EddieMarsan NatalieDormer IoanGruffudd FarhadSafinia"
473019,The Souvenir,"A shy but ambitious film student falls into an intense, emotionally fraught relationship with a charismatic but untrustworthy older man. Romance Drama HonorSwintonByrne TomBurke TildaSwinton RichardAyoade ArianeLabed JoannaHogg"
565391,The Tomorrow Man,"Ed Hemsler spends his life preparing for a disaster that may never come. Ronnie Meisner spends her life shopping for things she may never use. In a small town somewhere in America, these two people will try to find love while trying not to get lost in each other’s stuff. Drama Romance JohnLithgow BlytheDanner DerekCecil KatieAselton SophieThatcher NobleJones"
420817,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true. Adventure Fantasy Romance Family WillSmith MenaMassoud NaomiScott MarwanKenzari NavidNegahban GuyRitchie
531309,Brightburn,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister? Horror Science Fiction Thriller Mystery JacksonA.Dunn ElizabethBanks DavidDenman MattJones MeredithHagner DavidYarovesky"
505600,Booksmart,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night. Comedy BeanieFeldstein KaitlynDever JessicaWilliams JasonSudeikis LisaKudrow OliviaWilde"
698438,Swapping: Perfect Neighbor,"Couple Jin-goo and Joo-hee have been experiencing a lover's slump after their marriage. Meanwhile, a new couple in the neighborhood, Hyun-jin and Yoo-jeong came to the other couple's house to introduce themselves. They're attracted with each other's husbands and wives, and in the end, crosses the line that is not supposed to be crossed within neighbors. After that day, two couples' passion intensifies... Romance YooJung LeeEun-mi HaeIl JoWan-jin KimBu-gon"
513576,Always Be My Maybe,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds. Romance Comedy AliWong RandallPark KeanuReeves JamesSaito MichelleButeau NahnatchkaKhan"
373571,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance. Science Fiction Action KyleChandler VeraFarmiga MillieBobbyBrown KenWatanabe ZhangZiyi MichaelDougherty"
504608,Rocketman,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin. Music Drama TaronEgerton JamieBell RichardMadden BryceDallasHoward GemmaJones DexterFletcher"
502416,Ma,"Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own. Horror Thriller OctaviaSpencer DianaSilvers JulietteLewis CoreyFogelmanis McKaleyMiller TateTaylor"
320288,Dark Phoenix,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy. Fantasy Science Fiction Action Adventure SophieTurner JamesMcAvoy NicholasHoult TyeSheridan MichaelFassbender SimonKinberg"
412117,The Secret Life of Pets 2,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses. Adventure Animation Comedy Family PattonOswalt KevinHart EricStonestreet JennySlate TiffanyHaddish ChrisRenaud"
523172,Late Night,"A legendary late-night talk show host's world is turned upside down when she hires her only female staff writer. Originally intended to smooth over diversity concerns, her decision has unexpectedly hilarious consequences as the two women separated by culture and generation are united by their love of a biting punchline. Comedy Drama EmmaThompson MindyKaling MaxCasella HughDancy JohnLithgow NishaGanatra"
