movie_id,title,tags
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos. Action Thriller JessicaChastain LupitaNyong'o PenélopeCruz DianeKruger FanBingbing SimonKinberg"
631947,The Legend of La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse. Horror Thriller AutumnReeser AntonioCupo DannyTrejo NicolasMadrazo AngélicaLara PatriciaHarrisSeeley"
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals. Action Crime Thriller MichaelJaiWhite MickeyRourke JeffFahey BrendanFehr ArisMejias AsifAkbar"
766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage. Action Adventure Thriller BruceWillis RobGough AnnaLouiseMorse TrevorGretzky CullenG.Chambers EdwardDrake
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past. Horror Mystery Thriller MelissaBarrera JennaOrtega MasonGooding JasminSavoyBrown JackQuaid MattBettinelli-Olpin"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy. Animation Comedy Family Adventure Fantasy BrianHull SelenaGomez AndySamberg KathrynHahn JimGaffigan DerekDrymon"
790142,The Royal Treatment,"Isabella runs her own salon and isn’t afraid to speak her mind, while Prince Thomas runs his own country and is about to marry for duty rather than love. When Izzy and her fellow stylists get the opportunity of a lifetime to do the hair for the royal wedding, she and Prince Thomas learn that taking control of their own destiny requires following their hearts. Romance Comedy LauraMarano MenaMassoud ChelsiePrestonCrayford GraceBentley-Tsibuah CameronRhodes RickJacobson"
698508,Redeeming Love,A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850. Romance Drama Western AbigailCowen TomLewis EricDane FamkeJanssen LoganMarshall-Green D.J.Caruso
245842,The King's Daughter,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature. Fantasy Adventure Family PierceBrosnan KayaScodelario BenjaminWalker WilliamHurt JulieAndrews SeanMcNamara"
793269,The Tiger Rising,"When 12-year-old Rob Horton discovers a caged tiger in the woods near his home, his imagination runs wild and life begins to change in the most unexpected ways. With the help of a wise and mysterious maid, Willie May and the stubborn new girl in school, he must navigate through childhood memories, heartache, and wondrous adventures. Adventure Family DennisQuaid KatharineMcPhee QueenLatifah SamTrammell ChristianConvery RayGiarratana"
801691,Hellblazers,An evil cult unleashes a monster on a small south-western town that refuses to go down without a fight. Horror Action TonyTodd AdrienneBarbeau GregBeaton CrashBuist BruceDern JustinLee
1097920,The Titan Fallout,"Four years ago, Kurt Kraven stole a serum that was intended to be used as a deadly weapon. During a chase, the vial shattered in his hand while the serum went into his bloodstream. Four years later, he soon begins to suffer the consequences. Science Fiction DanLee AnastasiiaGreca MikeT.Tremblay DanLee"
817648,Home Team,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team. Family Comedy KevinJames TaylorLautner RobSchneider JackieSandler GaryValentine CharlesKinnane"
774825,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World. Animation Comedy Adventure Family SimonPegg VincentTong AaronHarris UtkarshAmbudkar JustinaMachado JohnC.Donkin
689700,Clean,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past. Crime AdrienBrody GlennFleshler RichieMerritt ChandlerAriDuPont MykeltiWilliamson PaulSolet"
656663,Jackass Forever,"The Jackass crew, along with some newcomers, returns for one final round of hilarious, absurd, and dangerous stunts. Comedy JohnnyKnoxville Steve-O ChrisPontius DaveEngland JasonAcuña JeffTremaine"
406759,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it. Science Fiction Adventure Action HalleBerry PatrickWilson JohnBradley CharliePlummer KellyYu RolandEmmerich
557946,Last Looks,"A disgraced ex-cop seeks solace by moving to the woods, but his quiet life comes to an end when a private eye recruits him to investigate the murder of an eccentric TV star's wife. Action Crime Thriller CharlieHunnam MelGibson MorenaBaccarin ClancyBrown RupertFriend TimKirkby"
925705,The Long Night,A devoted couple's quiet weekend takes a bizarre turn when a nightmarish cult and their maniacal leader come to fulfill an apocalyptic prophesy. Horror ScoutTaylor-Compton NolanGerardFunk DeborahKaraUnger JeffFahey KevinRagsdale RichRagsdale
800510,Kimi,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: leave her apartment. Crime Thriller ZoëKravitz ByronBowers JaimeCamil ErikaChristensen DerekDelGaudio StevenSoderbergh"
629015,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late. Thriller Horror Drama RaineyQualley VincentGallo JakeHorowitz LucianaVanDette D.J.Caruso
505026,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short. Mystery Crime Thriller KennethBranagh TomBateman AnnetteBening RussellBrand AliFazal KennethBranagh
615904,Marry Me,"Pop superstar Kat Valdez is about to get married before an audience of her loyal fans. However, seconds before the ceremony, she learns about her fiance's cheating ways and has a meltdown on stage. In a moment of inspired insanity, Kat locks eyes with a total stranger in the crowd and marries him on the spot. As forces conspire to separate the unlikely newlyweds, they must soon decide if two people from such different worlds can find true love together. Romance Comedy Music JenniferLopez OwenWilson Maluma JohnBradley SarahSilverman KatCoiro"
823625,Blacklight,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power. Action Thriller LiamNeeson EmmyRaver-Lampman TaylorJohnSmith AidanQuinn TimDraxl MarkWilliams
680860,I Want You Back,"Peter and Emma thought they were on the precipice of life’s biggest moments – marriage, kids, and houses in the suburbs – until their respective partners dumped them. Horrified to learn that the loves of their lives have already moved on, Peter and Emma hatch a hilarious plan to win back their exes with unexpected results. Comedy Romance CharlieDay JennySlate ScottEastwood GinaRodriguez MannyJacinto JasonOrley"
772272,Tall Girl 2,"After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"". Comedy Romance AvaMichelle GriffinGluck SabrinaCarpenter ClaraWilsey AngelaKinsey EmilyTing"
640265,The Sky Is Everywhere,"Lennie is a teen musical prodigy grieving the death of her sister when she finds herself caught between a new guy at school and her sister's devastated boyfriend. Through her vivid imagination and conflicted heart, Lennie navigates first love and first loss. Drama Romance Music GraceKaufman JacquesColimon CherryJones JasonSegel PicoAlexander JosephineDecker"
818750,The In Between,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world. Romance Science Fiction Drama JoeyKing KyleAllen KimDickens JohnOrtiz CelesteO'Connor AriePosin"
890656,Fistful of Vengeance,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok. Action Fantasy IkoUwais LewisTan LawrenceKao PearlThusi FrancescaCorney RoelReiné
335787,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother. Action Adventure TomHolland MarkWahlberg SophiaAli TatiGabrielle AntonioBanderas RubenFleischer"
626735,Dog,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral. Drama Comedy ChanningTatum AaviHaas RyderMcLaughlin LukeForbes DarrenKeilan ChanningTatum
632727,Texas Chainsaw Massacre,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town. Horror Thriller SarahYarkin ElsieFisher MarkBurnham JacobLatimore MoeDunford DavidBlueGarcia"
830027,A Fairy Tale After All,A stubborn teenage girl finds herself confronted by whimsical characters when she is transported into a world of fantasy and fairy tales while attending a school marionette show. Fantasy Adventure Family EmilyShenaut BrianHull BridgetWinder TimothyN.Kopacz LucieJones ErikPeterCarlson
895744,Studio 666,"Legendary rock band Foo Fighters move into an Encino mansion steeped in grisly rock and roll history to record their much anticipated 10th album. Once in the house, Dave Grohl finds himself grappling with supernatural forces that threaten both the completion of the album and the lives of the band. Horror Comedy Music DaveGrohl TaylorHawkins NateMendel PatSmear ChrisShiflett B.J.McDonnell"
845404,Tyler Perry's A Madea Homecoming,Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration. Comedy TylerPerry CassiDavis DavidMann TamelaMann BrendanO'Carroll TylerPerry
